geom,oid,longitude,latitude,providers,species,datasets,date_min,date_max,num_records,num_animals,num_species,csquare,geom_wkt
0103000020E61000000100000005000000000000000000084000000000000000C0000000000000104000000000000000C0000000000000104000000000000008C0000000000000084000000000000008C0000000000000084000000000000000C0,5814447,4,-2,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,4,4,1,3000:123,"POLYGON((3 -2,4 -2,4 -3,3 -3,3 -2))"
0103000020E610000001000000050000000000000000000840000000000000F0BF0000000000001040000000000000F0BF000000000000104000000000000000C0000000000000084000000000000000C00000000000000840000000000000F0BF,5814442,4,-1,Wildlife Conservation Society,Megaptera novaeangliae,885,10/1/1913,10/1/1913,1,1,1,3000:113,"POLYGON((3 -1,4 -1,4 -2,3 -2,3 -1))"
0103000020E6100000010000000500000000000000000008400000000000000080000000000000104000000000000000800000000000001040000000000000F0BF0000000000000840000000000000F0BF00000000000008400000000000000080,5814441,4,-1,Wildlife Conservation Society,Megaptera novaeangliae,885,10/1/1913,10/1/1913,1,1,1,3000:103,"POLYGON((3 -0,4 -0,4 -1,3 -1,3 -0))"
0103000020E61000000100000005000000000000000000084000000000000000000000000000000840000000000000F03F0000000000001040000000000000F03F0000000000001040000000000000000000000000000008400000000000000000,5811841,4,1,Wildlife Conservation Society,Megaptera novaeangliae,885,9/1/1913,9/1/1913,1,1,1,1000:103,"POLYGON((3 0,3 1,4 1,4 0,3 0))"
0103000020E610000001000000050000000000000000000840000000000000004000000000000008400000000000000840000000000000104000000000000008400000000000001040000000000000004000000000000008400000000000000040,5811844,4,2,Wildlife Conservation Society,Megaptera novaeangliae,885,10/1/1913,10/1/1913,1,1,1,1000:123,"POLYGON((3 2,3 3,4 3,4 2,3 2))"
0103000020E610000001000000050000000000000000000840000000000080444000000000000008400000000000004540000000000000104000000000000045400000000000001040000000000080444000000000000008400000000000804440,13944,4,41,UK Royal Navy,Megaptera novaeangliae,64,5/26/1994,5/26/1994,1,2,1,1400:113,"POLYGON((3 41,3 42,4 42,4 41,3 41))"
0103000020E61000000100000005000000000000000000104000000000000022C0000000000000144000000000000022C0000000000000144000000000000024C0000000000000104000000000000024C0000000000000104000000000000022C0,5814586,5,-9,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,3,3,1,3000:394,"POLYGON((4 -9,5 -9,5 -10,4 -10,4 -9))"
0103000020E61000000100000005000000000000000000104000000000000020C0000000000000144000000000000020C0000000000000144000000000000022C0000000000000104000000000000022C0000000000000104000000000000020C0,5814581,5,-8,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,4,4,1,3000:384,"POLYGON((4 -8,5 -8,5 -9,4 -9,4 -8))"
0103000020E6100000010000000500000000000000000010400000000000001CC000000000000014400000000000001CC0000000000000144000000000000020C0000000000000104000000000000020C000000000000010400000000000001CC0,5814577,5,-7,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,8/1/1913,4,4,1,3000:374,"POLYGON((4 -7,5 -7,5 -8,4 -8,4 -7))"
0103000020E61000000100000005000000000000000000104000000000000018C0000000000000144000000000000018C000000000000014400000000000001CC000000000000010400000000000001CC0000000000000104000000000000018C0,5814566,5,-6,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,8/1/1913,6,6,1,3000:364,"POLYGON((4 -6,5 -6,5 -7,4 -7,4 -6))"
0103000020E61000000100000005000000000000000000104000000000000014C0000000000000144000000000000014C0000000000000144000000000000018C0000000000000104000000000000018C0000000000000104000000000000014C0,5814556,5,-5,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,6,6,1,3000:354,"POLYGON((4 -5,5 -5,5 -6,4 -6,4 -5))"
0103000020E61000000100000005000000000000000000104000000000000010C0000000000000144000000000000010C0000000000000144000000000000014C0000000000000104000000000000014C0000000000000104000000000000010C0,5814468,5,-4,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,6,6,1,3000:144,"POLYGON((4 -4,5 -4,5 -5,4 -5,4 -4))"
0103000020E61000000100000005000000000000000000104000000000000008C0000000000000144000000000000008C0000000000000144000000000000010C0000000000000104000000000000010C0000000000000104000000000000008C0,5814459,5,-3,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,7/1/1913,6,6,1,3000:134,"POLYGON((4 -3,5 -3,5 -4,4 -4,4 -3))"
0103000020E61000000100000005000000000000000000104000000000000000C0000000000000144000000000000000C0000000000000144000000000000008C0000000000000104000000000000008C0000000000000104000000000000000C0,5814451,5,-2,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,6,6,1,3000:124,"POLYGON((4 -2,5 -2,5 -3,4 -3,4 -2))"
0103000020E610000001000000050000000000000000001040000000000000F0BF0000000000001440000000000000F0BF000000000000144000000000000000C0000000000000104000000000000000C00000000000001040000000000000F0BF,5814444,5,-1,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,9/1/1913,2,2,1,3000:114,"POLYGON((4 -1,5 -1,5 -2,4 -2,4 -1))"
0103000020E61000000100000005000000000000000000104000000000000000000000000000001040000000000000F03F0000000000001440000000000000F03F0000000000001440000000000000000000000000000010400000000000000000,5811842,5,1,Wildlife Conservation Society,Megaptera novaeangliae,885,9/1/1913,9/1/1913,1,1,1,1000:104,"POLYGON((4 0,4 1,5 1,5 0,4 0))"
0103000020E610000001000000050000000000000000001040000000000000F03F00000000000010400000000000000040000000000000144000000000000000400000000000001440000000000000F03F0000000000001040000000000000F03F,5811843,5,1,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,1,1,1,1000:114,"POLYGON((4 1,4 2,5 2,5 1,4 1))"
0103000020E610000001000000050000000000000000001040000000000000004000000000000010400000000000000840000000000000144000000000000008400000000000001440000000000000004000000000000010400000000000000040,5811845,4,2,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,7/1/1913,1,1,1,1000:124,"POLYGON((4 2,4 3,5 3,5 2,4 2))"
0103000020E6100000010000000500000000000000000010400000000000004A4000000000000010400000000000804A4000000000000014400000000000804A4000000000000014400000000000004A4000000000000010400000000000004A40,15489577,5,53,Hans Verdaat via Happywhale.com,Megaptera novaeangliae,1764,1/26/2017,3/2/2017,2,1,1,1500:124,"POLYGON((4 52,4 53,5 53,5 52,4 52))"
0103000020E6100000010000000500000000000000000010400000000000004E4000000000000010400000000000804E4000000000000014400000000000804E4000000000000014400000000000004E4000000000000010400000000000004E40,15489580,5,60,Memorial University of Newfoundland via Happywhale.com,Megaptera novaeangliae,1764,7/1/1982,7/1/1984,3,3,1,1600:104,"POLYGON((4 60,4 61,5 61,5 60,4 60))"
0103000020E61000000100000005000000000000000000144000000000000024C0000000000000184000000000000024C0000000000000184000000000000026C0000000000000144000000000000026C0000000000000144000000000000024C0,5815960,6,-10,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,2,2,1,3100:205,"POLYGON((5 -10,6 -10,6 -11,5 -11,5 -10))"
0103000020E61000000100000005000000000000000000144000000000000022C0000000000000184000000000000022C0000000000000184000000000000024C0000000000000144000000000000024C0000000000000144000000000000022C0,5814705,6,-9,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,3,3,1,3000:495,"POLYGON((5 -9,6 -9,6 -10,5 -10,5 -9))"
0103000020E61000000100000005000000000000000000144000000000000020C0000000000000184000000000000020C0000000000000184000000000000022C0000000000000144000000000000022C0000000000000144000000000000020C0,5814675,6,-8,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,5,5,1,3000:485,"POLYGON((5 -8,6 -8,6 -9,5 -9,5 -8))"
0103000020E6100000010000000500000000000000000014400000000000001CC000000000000018400000000000001CC0000000000000184000000000000020C0000000000000144000000000000020C000000000000014400000000000001CC0,5814645,6,-7,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,6,6,1,3000:475,"POLYGON((5 -7,6 -7,6 -8,5 -8,5 -7))"
0103000020E61000000100000005000000000000000000144000000000000018C0000000000000184000000000000018C000000000000018400000000000001CC000000000000014400000000000001CC0000000000000144000000000000018C0,5814613,6,-6,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,8,8,1,3000:465,"POLYGON((5 -6,6 -6,6 -7,5 -7,5 -6))"
0103000020E61000000100000005000000000000000000144000000000000014C0000000000000184000000000000014C0000000000000184000000000000018C0000000000000144000000000000018C0000000000000144000000000000014C0,5814591,6,-5,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,7,7,1,3000:455,"POLYGON((5 -5,6 -5,6 -6,5 -6,5 -5))"
0103000020E61000000100000005000000000000000000144000000000000010C0000000000000184000000000000010C0000000000000184000000000000014C0000000000000144000000000000014C0000000000000144000000000000010C0,5814529,6,-4,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,7,7,1,3000:245,"POLYGON((5 -4,6 -4,6 -5,5 -5,5 -4))"
0103000020E61000000100000005000000000000000000144000000000000008C0000000000000184000000000000008C0000000000000184000000000000010C0000000000000144000000000000010C0000000000000144000000000000008C0,5814504,6,-3,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,8,8,1,3000:235,"POLYGON((5 -3,6 -3,6 -4,5 -4,5 -3))"
0103000020E61000000100000005000000000000000000144000000000000000C0000000000000184000000000000000C0000000000000184000000000000008C0000000000000144000000000000008C0000000000000144000000000000000C0,5814493,6,-2,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,7,7,1,3000:225,"POLYGON((5 -2,6 -2,6 -3,5 -3,5 -2))"
0103000020E610000001000000050000000000000000001440000000000000F0BF0000000000001840000000000000F0BF000000000000184000000000000000C0000000000000144000000000000000C00000000000001440000000000000F0BF,5814483,6,-1,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,4,4,1,3000:215,"POLYGON((5 -1,6 -1,6 -2,5 -2,5 -1))"
0103000020E6100000010000000500000000000000000014400000000000000080000000000000184000000000000000800000000000001840000000000000F0BF0000000000001440000000000000F0BF00000000000014400000000000000080,5814470,6,0,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,9/1/1913,3,3,1,3000:205,"POLYGON((5 -0,6 -0,6 -1,5 -1,5 -0))"
0103000020E61000000100000005000000000000000000144000000000000000000000000000001440000000000000F03F0000000000001840000000000000F03F0000000000001840000000000000000000000000000014400000000000000000,5811846,6,1,Wildlife Conservation Society,Megaptera novaeangliae,885,9/1/1913,9/1/1913,2,2,1,1000:205,"POLYGON((5 0,5 1,6 1,6 0,5 0))"
0103000020E610000001000000050000000000000000001440000000000000F03F00000000000014400000000000000040000000000000184000000000000000400000000000001840000000000000F03F0000000000001440000000000000F03F,5811851,6,1,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,2,2,1,1000:215,"POLYGON((5 1,5 2,6 2,6 1,5 1))"
0103000020E610000001000000050000000000000000001440000000000000004000000000000014400000000000000840000000000000184000000000000008400000000000001840000000000000004000000000000014400000000000000040,5811856,6,2,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,3,3,1,1000:225,"POLYGON((5 2,5 3,6 3,6 2,5 2))"
0103000020E610000001000000050000000000000000001440000000000000084000000000000014400000000000001040000000000000184000000000000010400000000000001840000000000000084000000000000014400000000000000840,5811862,6,3,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,1,1,1,1000:235,"POLYGON((5 3,5 4,6 4,6 3,5 3))"
0103000020E610000001000000050000000000000000001440000000000080454000000000000014400000000000004640000000000000184000000000000046400000000000001840000000000080454000000000000014400000000000804540,14328646,5,43,Observatoire PELAGIS - Reseau National Echouage (French stranding network) - UMS 3462 University La Rochelle - CNRS,Megaptera novaeangliae,1406,6/13/2011,6/13/2011,1,,1,1400:235,"POLYGON((5 43,5 44,6 44,6 43,5 43))"
0103000020E6100000010000000500000000000000000014400000000000804E4000000000000014400000000000004F4000000000000018400000000000004F4000000000000018400000000000804E4000000000000014400000000000804E40,44173,5,61,CoML,Megaptera novaeangliae,103150007,8/7/1928,6/23/1933,3,3,1,1600:215,"POLYGON((5 61,5 62,6 62,6 61,5 61))"
0103000020E6100000010000000500000000000000000014400000000000804F40000000000000144000000000000050400000000000001840000000000000504000000000000018400000000000804F4000000000000014400000000000804F40,46597,5,63,CoML,Megaptera novaeangliae,103150007,7/6/1928,6/26/1950,4,4,1,1600:235,"POLYGON((5 63,5 64,6 64,6 63,5 63))"
0103000020E61000000100000005000000000000000000184000000000000024C00000000000001C4000000000000024C00000000000001C4000000000000026C0000000000000184000000000000026C0000000000000184000000000000024C0,5815963,7,-10,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,5,5,1,3100:206,"POLYGON((6 -10,7 -10,7 -11,6 -11,6 -10))"
0103000020E61000000100000005000000000000000000184000000000000022C00000000000001C4000000000000022C00000000000001C4000000000000024C0000000000000184000000000000024C0000000000000184000000000000022C0,5814709,7,-9,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,6,6,1,3000:496,"POLYGON((6 -9,7 -9,7 -10,6 -10,6 -9))"
0103000020E61000000100000005000000000000000000184000000000000020C00000000000001C4000000000000020C00000000000001C4000000000000022C0000000000000184000000000000022C0000000000000184000000000000020C0,5814681,7,-8,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,9/1/1913,4,4,1,3000:486,"POLYGON((6 -8,7 -8,7 -9,6 -9,6 -8))"
0103000020E6100000010000000500000000000000000018400000000000001CC00000000000001C400000000000001CC00000000000001C4000000000000020C0000000000000184000000000000020C000000000000018400000000000001CC0,5814649,7,-7,Wildlife Conservation Society,Megaptera novaeangliae,885,9/1/1913,9/1/1913,4,4,1,3000:476,"POLYGON((6 -7,7 -7,7 -8,6 -8,6 -7))"
0103000020E61000000100000005000000000000000000184000000000000018C00000000000001C4000000000000018C00000000000001C400000000000001CC000000000000018400000000000001CC0000000000000184000000000000018C0,5814617,7,-6,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,4,4,1,3000:466,"POLYGON((6 -6,7 -6,7 -7,6 -7,6 -6))"
0103000020E61000000100000005000000000000000000184000000000000014C00000000000001C4000000000000014C00000000000001C4000000000000018C0000000000000184000000000000018C0000000000000184000000000000014C0,5814597,7,-5,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,6,6,1,3000:456,"POLYGON((6 -5,7 -5,7 -6,6 -6,6 -5))"
0103000020E61000000100000005000000000000000000184000000000000010C00000000000001C4000000000000010C00000000000001C4000000000000014C0000000000000184000000000000014C0000000000000184000000000000010C0,5814534,7,-4,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,5,5,1,3000:246,"POLYGON((6 -4,7 -4,7 -5,6 -5,6 -4))"
0103000020E61000000100000005000000000000000000184000000000000008C00000000000001C4000000000000008C00000000000001C4000000000000010C0000000000000184000000000000010C0000000000000184000000000000008C0,5814507,7,-3,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,5,5,1,3000:236,"POLYGON((6 -3,7 -3,7 -4,6 -4,6 -3))"
0103000020E61000000100000005000000000000000000184000000000000000C00000000000001C4000000000000000C00000000000001C4000000000000008C0000000000000184000000000000008C0000000000000184000000000000000C0,5814495,7,-2,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,8/1/1913,4,4,1,3000:226,"POLYGON((6 -2,7 -2,7 -3,6 -3,6 -2))"
0103000020E610000001000000050000000000000000001840000000000000F0BF0000000000001C40000000000000F0BF0000000000001C4000000000000000C0000000000000184000000000000000C00000000000001840000000000000F0BF,5814487,7,-1,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,4,4,1,3000:216,"POLYGON((6 -1,7 -1,7 -2,6 -2,6 -1))"
0103000020E61000000100000005000000000000000000184000000000000000800000000000001C4000000000000000800000000000001C40000000000000F0BF0000000000001840000000000000F0BF00000000000018400000000000000080,5814472,7,0,Wildlife Conservation Society,Megaptera novaeangliae,885,9/1/1913,9/1/1913,2,2,1,3000:206,"POLYGON((6 -0,7 -0,7 -1,6 -1,6 -0))"
0103000020E61000000100000005000000000000000000184000000000000000000000000000001840000000000000F03F0000000000001C40000000000000F03F0000000000001C40000000000000000000000000000018400000000000000000,5811847,7,1,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,3,3,1,1000:206,"POLYGON((6 0,6 1,7 1,7 0,6 0))"
0103000020E610000001000000050000000000000000001840000000000000F03F000000000000184000000000000000400000000000001C4000000000000000400000000000001C40000000000000F03F0000000000001840000000000000F03F,5811853,7,2,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,9/1/1913,5,5,1,1000:216,"POLYGON((6 1,6 2,7 2,7 1,6 1))"
0103000020E6100000010000000500000000000000000018400000000000000040000000000000184000000000000008400000000000001C4000000000000008400000000000001C40000000000000004000000000000018400000000000000040,5811858,7,3,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,9/1/1913,5,5,1,1000:226,"POLYGON((6 2,6 3,7 3,7 2,6 2))"
0103000020E6100000010000000500000000000000000018400000000000000840000000000000184000000000000010400000000000001C4000000000000010400000000000001C40000000000000084000000000000018400000000000000840,5811863,6,3,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,1,1,1,1000:236,"POLYGON((6 3,6 4,7 4,7 3,6 3))"
0103000020E6100000010000000500000000000000000018400000000000804540000000000000184000000000000046400000000000001C4000000000000046400000000000001C40000000000080454000000000000018400000000000804540,14329195,7,43,Observatoire PELAGIS - Reseau National Echouage (French stranding network) - UMS 3462 University La Rochelle - CNRS,Megaptera novaeangliae,1406,5/22/1993,5/22/1993,1,,1,1400:236,"POLYGON((6 43,6 44,7 44,7 43,6 43))"
0103000020E6100000010000000500000000000000000018400000000000005040000000000000184000000000004050400000000000001C4000000000004050400000000000001C40000000000000504000000000000018400000000000005040,47552,7,64,CoML,Megaptera novaeangliae,103150007,7/1/1943,7/1/1943,1,1,1,1600:246,"POLYGON((6 64,6 65,7 65,7 64,6 64))"
0103000020E610000001000000050000000000000000001C4000000000000024C0000000000000204000000000000024C0000000000000204000000000000026C00000000000001C4000000000000026C00000000000001C4000000000000024C0,5815968,8,-10,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,8,8,1,3100:207,"POLYGON((7 -10,8 -10,8 -11,7 -11,7 -10))"
0103000020E610000001000000050000000000000000001C4000000000000022C0000000000000204000000000000022C0000000000000204000000000000024C00000000000001C4000000000000024C00000000000001C4000000000000022C0,5814716,8,-9,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,8/1/1913,5,5,1,3000:497,"POLYGON((7 -9,8 -9,8 -10,7 -10,7 -9))"
0103000020E610000001000000050000000000000000001C4000000000000020C0000000000000204000000000000020C0000000000000204000000000000022C00000000000001C4000000000000022C00000000000001C4000000000000020C0,5814689,8,-8,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,9/1/1913,10,10,1,3000:487,"POLYGON((7 -8,8 -8,8 -9,7 -9,7 -8))"
0103000020E610000001000000050000000000000000001C400000000000001CC000000000000020400000000000001CC0000000000000204000000000000020C00000000000001C4000000000000020C00000000000001C400000000000001CC0,5814657,8,-7,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,9/1/1913,5,5,1,3000:477,"POLYGON((7 -7,8 -7,8 -8,7 -8,7 -7))"
0103000020E610000001000000050000000000000000001C4000000000000018C0000000000000204000000000000018C000000000000020400000000000001CC00000000000001C400000000000001CC00000000000001C4000000000000018C0,5814625,8,-6,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,8/1/1913,6,6,1,3000:467,"POLYGON((7 -6,8 -6,8 -7,7 -7,7 -6))"
0103000020E610000001000000050000000000000000001C4000000000000014C0000000000000204000000000000014C0000000000000204000000000000018C00000000000001C4000000000000018C00000000000001C4000000000000014C0,5814603,8,-6,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,2,2,1,3000:457,"POLYGON((7 -5,8 -5,8 -6,7 -6,7 -5))"
0103000020E610000001000000050000000000000000001C4000000000000010C0000000000000204000000000000010C0000000000000204000000000000014C00000000000001C4000000000000014C00000000000001C4000000000000010C0,5814537,8,-4,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,7/1/1913,5,5,1,3000:247,"POLYGON((7 -4,8 -4,8 -5,7 -5,7 -4))"
0103000020E610000001000000050000000000000000001C4000000000000008C0000000000000204000000000000008C0000000000000204000000000000010C00000000000001C4000000000000010C00000000000001C4000000000000008C0,5814514,8,-3,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,9/1/1913,5,5,1,3000:237,"POLYGON((7 -3,8 -3,8 -4,7 -4,7 -3))"
0103000020E610000001000000050000000000000000001C4000000000000000C0000000000000204000000000000000C0000000000000204000000000000008C00000000000001C4000000000000008C00000000000001C4000000000000000C0,5814497,8,-2,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,4,4,1,3000:227,"POLYGON((7 -2,8 -2,8 -3,7 -3,7 -2))"
0103000020E610000001000000050000000000000000001C40000000000000F0BF0000000000002040000000000000F0BF000000000000204000000000000000C00000000000001C4000000000000000C00000000000001C40000000000000F0BF,5814488,8,-1,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,7/1/1913,3,3,1,3000:217,"POLYGON((7 -1,8 -1,8 -2,7 -2,7 -1))"
0103000020E610000001000000050000000000000000001C400000000000000080000000000000204000000000000000800000000000002040000000000000F0BF0000000000001C40000000000000F0BF0000000000001C400000000000000080,5814474,8,0,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,7/1/1913,3,3,1,3000:207,"POLYGON((7 -0,8 -0,8 -1,7 -1,7 -0))"
0103000020E610000001000000050000000000000000001C40000000000000F03F0000000000001C400000000000000040000000000000204000000000000000400000000000002040000000000000F03F0000000000001C40000000000000F03F,5811855,8,2,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,3,3,1,1000:217,"POLYGON((7 1,7 2,8 2,8 1,7 1))"
0103000020E610000001000000050000000000000000001C4000000000000000400000000000001C40000000000000084000000000000020400000000000000840000000000000204000000000000000400000000000001C400000000000000040,5811859,7,2,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,1,1,1,1000:227,"POLYGON((7 2,7 3,8 3,8 2,7 2))"
0103000020E610000001000000050000000000000000001C4000000000008045400000000000001C40000000000000464000000000000020400000000000004640000000000000204000000000008045400000000000001C400000000000804540,7999437,7,43,OceanCare,Megaptera novaeangliae,662,6/28/2012,6/28/2012,1,1,1,1400:237,"POLYGON((7 43,7 44,8 44,8 43,7 43))"
0103000020E61000000100000005000000000000000000204000000000000026C0000000000000224000000000000026C0000000000000224000000000000028C0000000000000204000000000000028C0000000000000204000000000000026C0,5815995,9,-11,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,9/1/1913,3,3,1,3100:218,"POLYGON((8 -11,9 -11,9 -12,8 -12,8 -11))"
0103000020E61000000100000005000000000000000000204000000000000024C0000000000000224000000000000024C0000000000000224000000000000026C0000000000000204000000000000026C0000000000000204000000000000024C0,5815976,9,-10,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,9/1/1913,7,7,1,3100:208,"POLYGON((8 -10,9 -10,9 -11,8 -11,8 -10))"
0103000020E61000000100000005000000000000000000204000000000000022C0000000000000224000000000000022C0000000000000224000000000000024C0000000000000204000000000000024C0000000000000204000000000000022C0,5814722,9,-9,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,4,4,1,3000:498,"POLYGON((8 -9,9 -9,9 -10,8 -10,8 -9))"
0103000020E61000000100000005000000000000000000204000000000000020C0000000000000224000000000000020C0000000000000224000000000000022C0000000000000204000000000000022C0000000000000204000000000000020C0,5814695,9,-8,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,4,4,1,3000:488,"POLYGON((8 -8,9 -8,9 -9,8 -9,8 -8))"
0103000020E6100000010000000500000000000000000020400000000000001CC000000000000022400000000000001CC0000000000000224000000000000020C0000000000000204000000000000020C000000000000020400000000000001CC0,5814665,9,-7,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,7/1/1913,6,6,1,3000:478,"POLYGON((8 -7,9 -7,9 -8,8 -8,8 -7))"
0103000020E61000000100000005000000000000000000204000000000000018C0000000000000224000000000000018C000000000000022400000000000001CC000000000000020400000000000001CC0000000000000204000000000000018C0,5814634,9,-6,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,8/1/1913,4,4,1,3000:468,"POLYGON((8 -6,9 -6,9 -7,8 -7,8 -6))"
0103000020E61000000100000005000000000000000000204000000000000014C0000000000000224000000000000014C0000000000000224000000000000018C0000000000000204000000000000018C0000000000000204000000000000014C0,5814607,9,-6,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,3,3,1,3000:458,"POLYGON((8 -5,9 -5,9 -6,8 -6,8 -5))"
0103000020E61000000100000005000000000000000000204000000000000010C0000000000000224000000000000010C0000000000000224000000000000014C0000000000000204000000000000014C0000000000000204000000000000010C0,5814542,9,-4,Wildlife Conservation Society,Megaptera novaeangliae,885,6/1/1913,8/1/1913,5,5,1,3000:248,"POLYGON((8 -4,9 -4,9 -5,8 -5,8 -4))"
0103000020E61000000100000005000000000000000000204000000000000008C0000000000000224000000000000008C0000000000000224000000000000010C0000000000000204000000000000010C0000000000000204000000000000008C0,5814519,9,-3,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,4,4,1,3000:238,"POLYGON((8 -3,9 -3,9 -4,8 -4,8 -3))"
0103000020E61000000100000005000000000000000000204000000000000000C0000000000000224000000000000000C0000000000000224000000000000008C0000000000000204000000000000008C0000000000000204000000000000000C0,5814498,9,-2,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,5,5,1,3000:228,"POLYGON((8 -2,9 -2,9 -3,8 -3,8 -2))"
0103000020E610000001000000050000000000000000002040000000000000F0BF0000000000002240000000000000F0BF000000000000224000000000000000C0000000000000204000000000000000C00000000000002040000000000000F0BF,5814490,9,-1,Wildlife Conservation Society,Megaptera novaeangliae,885,7/1/1913,8/1/1913,3,3,1,3000:218,"POLYGON((8 -1,9 -1,9 -2,8 -2,8 -1))"
0103000020E6100000010000000500000000000000000020400000000000000080000000000000224000000000000000800000000000002240000000000000F0BF0000000000002040000000000000F0BF00000000000020400000000000000080,15496581,9,0,Benjamin Wambergue via Happywhale.com;Wildlife Conservation Society,Megaptera novaeangliae,885;1766,6/1/1913,9/20/2014,13,2,1,3000:208,"POLYGON((8 -0,9 -0,9 -1,8 -1,8 -0))"
0103000020E61000000100000005000000000000000000204000000000000000000000000000002040000000000000F03F0000000000002240000000000000F03F0000000000002240000000000000000000000000000020400000000000000000,5811849,9,0,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,2,2,1,1000:208,"POLYGON((8 0,8 1,9 1,9 0,8 0))"
0103000020E610000001000000050000000000000000002040000000000000004000000000000020400000000000000840000000000000224000000000000008400000000000002240000000000000004000000000000020400000000000000040,5811860,8,3,Wildlife Conservation Society,Megaptera novaeangliae,885,8/1/1913,8/1/1913,1,1,1,1000:228,"POLYGON((8 2,8 3,9 3,9 2,8 2))"
